2024학년도 1학기 학부 개설강좌 일람표,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,('24. 1. 24. 14시 기준)
3762,의과대학,,의예과,2학년,PM2001066,001,의학연구방법론,전공필수,3,3,0,김지연/배재호/김영기/김창훈/최민혁,70,목 14:00-17:00 양산Y15-312,,,Y,N,
3763,의과대학,,의예과,2학년,PM2001066,002,의학연구방법론,전공필수,3,3,0,김지연/배재호/김영기/김창훈/최민혁,70,목 14:00-17:00 양산Y15-207,,,Y,N,
3764,의과대학,,의예과,2학년,PM2001095,001,유기화학,전공필수,3,3,0,배재호,140,화 10:00-13:00 양산Y15-312,,,Y,N,
3765,의과대학,,의예과,2학년,PM2001067,001,의료정보학,전공선택,3,3,0,김윤학,15,수 10:00-13:00 양산Y15-315,,,N,N,
3766,의과대학,,의예과,2학년,PM3300743,001,의료경영학의 기초,전공선택,3,3,0,조덕영,40,월 10:00-13:00 양산Y15-312,,,N,N,
3767,의과대학,,의예과,2학년,PM3300750,001,의료기기의 이해,전공선택,3,3,0,노정훈,30,목 10:00-13:00 양산Y15-312,,,N,N,
3768,정보의생명공학대학,,의생명융합공학부,1학년,BX1500037,140,일반물리학(I),전공기초,3,3,0,윤석찬,45,"화 13:30(75) 양산Y17-201, 목 13:30(75) 양산Y17-201",,,N,N,
3769,정보의생명공학대학,,의생명융합공학부,1학년,BX1500037,141,일반물리학(I),전공기초,3,3,0,윤석찬,45,"화 15:00(75) 양산Y17-201, 목 15:00(75) 양산Y17-201",,,N,N,
3770,정보의생명공학대학,,의생명융합공학부,1학년,BX1500043,140,일반화학(I),전공기초,3,3,0,김은영,45,"월 13:30(75) 양산Y17-202, 수 13:30(75) 양산Y17-202",,,N,N,
3771,정보의생명공학대학,,의생명융합공학부,1학년,BX1500043,141,일반화학(I),전공기초,3,3,0,김은영,45,"월 15:00(75) 양산Y17-202, 수 15:00(75) 양산Y17-202",,,N,N,
3772,정보의생명공학대학,,의생명융합공학부,1학년,BX1501003,140,의생명융합입문,전공기초,2,2,0,이진호,45,금 10:00(100) 양산Y17-101,,,N,N,
3773,정보의생명공학대학,,의생명융합공학부,1학년,BX1600701,140,생명과학(I),전공기초,3,3,0,서지혜,45,"월 13:30(75) 양산Y17-201, 수 13:30(75) 양산Y17-201",,,N,N,
3774,정보의생명공학대학,,의생명융합공학부,1학년,BX1600701,141,생명과학(I),전공기초,3,3,0,서지혜,45,"월 15:00(75) 양산Y17-201, 수 15:00(75) 양산Y17-201",,,N,N,
3775,정보의생명공학대학,,의생명융합공학부,2학년,BX2001047,140,선형대수학,전공필수,3,3,0,,45,"월 10:30(75) 양산Y17-101, 수 10:30(75) 양산Y17-101",,,N,N,
3776,정보의생명공학대학,,의생명융합공학부,2학년,BX2001048,140,미분방정식,전공필수,3,3,0,정준수,45,"화 13:30(75) 양산Y17-101, 목 13:30(75) 양산Y17-101",,,N,N,
3777,정보의생명공학대학,,의생명융합공학부,2학년,BX2001049,140,분자세포생물학,전공필수,3,3,0,이진호,45,"화 10:30(75) 양산Y17-101, 목 10:30(75) 양산Y17-101",,,N,N,
3778,정보의생명공학대학,,의생명융합공학부,2학년,BX3600080,140,회로이론,전공필수,3,2,2,정준수,45,"화 15:00(100) 양산Y17-204, 목 15:00(100) 양산Y17-204",,,N,N,
3779,정보의생명공학대학,,의생명융합공학부,2학년,BX3600080,141,회로이론,전공필수,3,2,2,서민호,45,"월 15:00(100) 양산Y17-204, 수 15:00(100) 양산Y17-204",,,N,N,
3780,정보의생명공학대학,,의생명융합공학부,2학년,BX3600081,140,데이터사이언스입문,전공필수,3,2,2,백광열,45,"월 13:00(100) 양산Y17-203, 수 13:00(100) 양산Y17-203",,,N,N,
3781,정보의생명공학대학,,의생명융합공학부,2학년,BX3600081,141,데이터사이언스입문,전공필수,3,2,2,백광열,45,"월 15:00(100) 양산Y17-203, 수 15:00(100) 양산Y17-203",,,N,N,
3782,정보의생명공학대학,의생명융합공학부,의생명공학전공,3학년,BX3600087,140,기계학습개론,전공필수,3,3,0,권선영,90,금 16:00-19:00 양산Y17-101,,,N,N,
3783,정보의생명공학대학,의생명융합공학부,의생명공학전공,3학년,BX3600429,140,의생명공학기술,전공필수,3,3,0,정상화,90,"월 13:30(75) 양산Y17-101, 수 13:30(75) 양산Y17-101",,,N,N,
3784,정보의생명공학대학,의생명융합공학부,의생명공학전공,3학년,BX2001131,140,물리전자공학,전공선택,3,3,0,서민호,90,"화 13:30(75) 양산Y17-203, 목 13:30(75) 양산Y17-203",,,N,N,
3785,정보의생명공학대학,의생명융합공학부,의생명공학전공,3학년,BX2001140,140,생체고체역학,전공선택,3,3,0,김병수,90,"월 09:00(75) 양산Y17-204, 수 09:00(75) 양산Y17-204",,,N,N,
3786,정보의생명공학대학,의생명융합공학부,의생명공학전공,3학년,BX3600070,140,생체신호처리,전공선택,3,3,0,김민우,90,"화 10:30(75) 양산Y17-203, 목 10:30(75) 양산Y17-203",,,N,N,
3787,정보의생명공학대학,의생명융합공학부,의생명공학전공,3학년,BX3600076,140,생화학,전공선택,3,3,0,정상화,90,"화 09:00(75) 양산Y17-203, 목 09:00(75) 양산Y17-203",,,N,N,
3788,정보의생명공학대학,의생명융합공학부,의생명공학전공,3학년,BX3600093,140,전자회로,전공선택,3,3,0,정준수,90,"월 10:30(75) 양산Y17-204, 수 10:30(75) 양산Y17-204",,,N,N,
3789,정보의생명공학대학,의생명융합공학부,의생명공학전공,4학년,BX2001053,140,산학캡스톤디자인,전공필수,3,0,6,,90,"월 15:00-18:00 양산Y17-101, 수 15:00-18:00 양산Y17-101",,,N,N,
3790,정보의생명공학대학,의생명융합공학부,의생명공학전공,4학년,BX2001130,140,바이오인공장기,전공선택,3,3,0,김병수,90,"월 10:30(75) 양산Y17-201, 수 10:30(75) 양산Y17-201",,영어,N,N,
3791,정보의생명공학대학,의생명융합공학부,의생명공학전공,4학년,BX2001132,140,미세공정,전공선택,3,3,0,서민호,90,"화 15:00(75) 양산Y17-203, 목 15:00(75) 양산Y17-203",,,N,N,
3792,정보의생명공학대학,의생명융합공학부,의생명공학전공,4학년,BX2001134,140,의료영상처리,전공선택,3,3,0,김민우,90,"화 09:00(75) 양산Y17-204, 목 09:00(75) 양산Y17-204",,,N,N,
3793,정보의생명공학대학,의생명융합공학부,의생명공학전공,4학년,BX2001138,140,바이오헬스 진로설계,전공선택,1,0,2,백광열,90,목 15:00(100) 양산Y17-101,,,N,N,
3794,정보의생명공학대학,의생명융합공학부,의생명공학전공,4학년,BX3500567,140,생체광학,전공선택,3,3,0,윤석찬,90,"월 15:00(75) 양산Y17-206, 수 15:00(75) 양산Y17-206",,,N,N,
3795,정보의생명공학대학,의생명융합공학부,의생명공학전공,4학년,BX3600092,140,바이오센서공학,전공선택,3,3,0,이진호,90,"화 13:30(75) 양산Y17-204, 목 13:30(75) 양산Y17-204",,영어,N,N,
3796,정보의생명공학대학,의생명융합공학부,의생명공학전공,4학년,BX3600520,140,뇌과학과신경공학,전공선택,3,3,0,정준수/백광열,90,"화 10:30(75) 양산Y17-204, 목 10:30(75) 양산Y17-204",,,Y,N,
3797,정보의생명공학대학,의생명융합공학부,데이터사이언스전공,3학년,DS3600087,140,기계학습개론,전공필수,3,3,0,권선영,90,금 16:00-19:00 양산Y17-101,,,N,N,
3798,정보의생명공학대학,의생명융합공학부,데이터사이언스전공,3학년,DS3600091,140,알고리즘,전공필수,3,3,0,권선영,90,"화 15:00(75) 양산Y17-207, 목 15:00(75) 양산Y17-207",,,N,N,
3799,정보의생명공학대학,의생명융합공학부,데이터사이언스전공,3학년,DS3600429,140,의생명공학기술,전공필수,3,3,0,정상화,90,"월 13:30(75) 양산Y17-101, 수 13:30(75) 양산Y17-101",,,N,N,
3800,정보의생명공학대학,의생명융합공학부,데이터사이언스전공,3학년,DS2001184,140,의생명정보학개론,전공선택,3,3,0,박정빈,90,"화 13:30(75) 양산Y17-205, 목 13:30(75) 양산Y17-205",,,N,N,
3801,정보의생명공학대학,의생명융합공학부,데이터사이언스전공,3학년,DS2001633,140,응용통계학,전공선택,3,3,0,이환희,90,"화 15:00(75) 양산Y17-206, 목 15:00(75) 양산Y17-206",,,N,N,
3802,정보의생명공학대학,의생명융합공학부,데이터사이언스전공,3학년,DS3600060,140,데이터베이스,전공선택,3,3,0,이기준,90,"월 10:30(75) 양산Y17-203, 수 10:30(75) 양산Y17-203",,,N,N,
3803,정보의생명공학대학,의생명융합공학부,데이터사이언스전공,3학년,DS3600070,140,생체신호처리,전공선택,3,3,0,김민우,90,"화 10:30(75) 양산Y17-203, 목 10:30(75) 양산Y17-203",,,N,N,
3804,정보의생명공학대학,의생명융합공학부,데이터사이언스전공,3학년,DS3600076,140,생화학,전공선택,3,3,0,정상화,90,"화 09:00(75) 양산Y17-203, 목 09:00(75) 양산Y17-203",,,N,N,
3805,정보의생명공학대학,의생명융합공학부,데이터사이언스전공,4학년,DS2001053,140,산학캡스톤디자인,전공필수,3,0,6,,90,"월 15:00-18:00 양산Y17-101, 수 15:00-18:00 양산Y17-101",,,N,N,
3806,정보의생명공학대학,의생명융합공학부,데이터사이언스전공,4학년,DS2001134,140,의료영상처리,전공선택,3,3,0,김민우,90,"화 09:00(75) 양산Y17-204, 목 09:00(75) 양산Y17-204",,,N,N,
3807,정보의생명공학대학,의생명융합공학부,데이터사이언스전공,4학년,DS2001138,140,바이오헬스 진로설계,전공선택,1,0,2,백광열,90,목 15:00(100) 양산Y17-101,,,N,N,
3808,정보의생명공학대학,의생명융합공학부,데이터사이언스전공,4학년,DS2001186,140,범주형 및 생존자료 분석,전공선택,3,3,0,이환희,90,"화 13:30(75) 양산Y17-206, 목 13:30(75) 양산Y17-206",,,N,N,
3809,정보의생명공학대학,의생명융합공학부,데이터사이언스전공,4학년,DS2001187,140,웹 응용 프로그래밍,전공선택,3,3,0,박정빈,90,수 09:30-12:30 양산Y17-309,,,N,N,
3810,정보의생명공학대학,의생명융합공학부,데이터사이언스전공,4학년,DS3600520,140,뇌과학과신경공학,전공선택,3,3,0,정준수/백광열,90,"화 10:30(75) 양산Y17-204, 목 10:30(75) 양산Y17-204",,,Y,N,
3811,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB2000337,059,컴퓨터알고리즘,전공필수,3,3,0,이도훈,50,"화 10:30(75) 201-6203, 목 10:30(75) 201-6203",,,N,N,
3812,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB2000337,060,컴퓨터알고리즘,전공필수,3,3,0,이도훈,50,"화 13:30(75) 201-6203, 목 13:30(75) 201-6203",,,N,N,
3813,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB2000337,061,컴퓨터알고리즘,전공필수,3,3,0,송길태,50,"월 10:30(75) 201-6203, 수 10:30(75) 201-6203",,영어,N,N,
3814,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB2600044,059,운영체제,전공필수,3,3,0,최윤호,50,"월 09:00(75) 201-6202, 수 09:00(75) 201-6202",,,N,N,
3815,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB2600044,060,운영체제,전공필수,3,3,0,김원석,50,"월 15:00(75) 201-6514, 수 15:00(75) 201-6514",,,N,N,
3816,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB2600044,061,운영체제,전공필수,3,3,0,,50,"월 16:30(75) 201-6516, 수 16:30(75) 201-6516",,,N,N,
3817,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB2600207,059,컴퓨터구조,전공필수,3,3,0,정상화,50,"월 10:30(75) 201-6515, 수 10:30(75) 201-6515",,,N,N,
3818,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB2600207,060,컴퓨터구조,전공필수,3,3,0,백윤주,50,"화 10:30(75) 201-6202, 목 10:30(75) 201-6202",,,N,N,
3819,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB2600207,061,컴퓨터구조,전공필수,3,3,0,,50,"화 13:30(75) 201-6514, 목 13:30(75) 201-6514",,,N,N,
3820,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB3300987,001,소프트웨어설계및실험,전공필수,2,0,4,박진선,40,월 18:30-22:30 201-6408,,,N,N,
3821,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB3300987,002,소프트웨어설계및실험,전공필수,2,0,4,박진선,40,수 18:30-22:30 201-6408,,,N,N,
3822,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB3300987,003,소프트웨어설계및실험,전공필수,2,0,4,,40,화 18:30-22:30 201-6408,,,N,N,
3823,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB3300987,004,소프트웨어설계및실험,전공필수,2,0,4,,40,목 18:30-22:30 201-6408,,,N,N,
3824,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB2000333,059,파일구조,전공선택,3,3,0,이기준,50,"화 15:00(75) 201-6203, 목 15:00(75) 201-6203",,,N,N,
3825,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB2000333,060,파일구조,전공선택,3,3,0,권준호,50,"화 15:00(75) 201-6408, 목 15:00(75) 201-6408",,,N,N,
3826,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB2400149,059,데이터통신,전공선택,3,3,0,김정구,50,"화 16:30(75) 201-6202, 목 16:30(75) 201-6202",,,N,N,
3827,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB2400149,060,데이터통신,전공선택,3,3,0,유영환,50,"월 09:00(75) 201-6516, 수 09:00(75) 201-6516",,,N,N,
3828,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB2400149,061,데이터통신,전공선택,3,3,0,황원주,50,"화 09:00(75) 201-6514, 목 09:00(75) 201-6514",,,N,N,
3829,정보의생명공학대학,,정보컴퓨터공학부,3학년,CB3300357,059,유닉스응용프로그래밍,전공선택,3,3,0,탁성우,40,"월 13:30(75) 201-6408, 수 13:30(75) 201-6408",,,N,N,
3830,정보의생명공학대학,,정보컴퓨터공학부,4학년,CB2001125,059,캡스톤디자인,전공필수,3,3,0,최윤호,50,금 09:00-12:00 201-6409,,,N,N,CAPSTONE DESIGN
3831,정보의생명공학대학,,정보컴퓨터공학부,4학년,CB2600105,059,프로그래밍언어론,전공필수,3,3,0,권혁철,50,"화 15:00(75) 201-6202, 목 15:00(75) 201-6202",,,N,N,
3832,정보의생명공학대학,,정보컴퓨터공학부,4학년,CB2600105,060,프로그래밍언어론,전공필수,3,3,0,염근혁,50,"화 15:00(75) 201-6514, 목 15:00(75) 201-6514",,,N,N,
3833,정보의생명공학대학,,정보컴퓨터공학부,4학년,CB2600105,061,프로그래밍언어론,전공필수,3,3,0,한상곤,50,"화 15:00(75) 201-6516, 목 15:00(75) 201-6516",,,N,N,
3834,정보의생명공학대학,,정보컴퓨터공학부,4학년,CB2001567,059,블록체인,전공선택,3,3,0,권동현,50,"화 10:30(75) 201-6516, 목 10:30(75) 201-6516",,,N,N,
3835,정보의생명공학대학,,정보컴퓨터공학부,4학년,CB2001568,059,클라우드컴퓨팅,전공선택,3,3,0,김태운,50,"화 16:30(75) 201-6514, 목 16:30(75) 201-6514",,,N,N,
3836,정보의생명공학대학,,정보컴퓨터공학부,4학년,CB2400975,059,소프트웨어시스템설계,전공선택,3,3,0,채흥석,50,"월 09:00(75) 201-6515, 수 09:00(75) 201-6515",,,N,N,
3837,정보의생명공학대학,,정보컴퓨터공학부,4학년,CB3300651,059,정보보안,전공선택,3,3,0,김호원,50,"월 10:30(75) 201-6514, 수 10:30(75) 201-6514",,,N,N,
3838,정보의생명공학대학,,정보컴퓨터공학부,4학년,CB3300651,060,정보보안,전공선택,3,3,0,최윤호,50,"월 10:30(75) 201-6202, 수 10:30(75) 201-6202",,,N,N,
3839,정보의생명공학대학,,정보컴퓨터공학부,4학년,CB3500268,059,머신러닝,전공선택,3,3,0,송길태,50,"월 13:30(75) 201-6203, 수 13:30(75) 201-6203",,,N,N,
3840,정보의생명공학대학,,정보컴퓨터공학부,4학년,CB3500268,060,머신러닝,전공선택,3,3,0,박진선,50,"월 15:00(75) 201-6516, 수 15:00(75) 201-6516",,,N,N,
3841,정보의생명공학대학,,정보컴퓨터공학부,4학년,CB3500525,059,컴퓨터비전개론,전공선택,3,3,0,감진규,50,"화 13:30(75) 201-6202, 목 13:30(75) 201-6202",,,N,N,
3842,정보의생명공학대학,정보컴퓨터공학부,컴퓨터공학전공,1학년,CB1501013,059,인터넷과웹기초,전공필수,3,3,0,김원석,35,"월 13:30(75) 201-6409-1, 수 13:30(75) 201-6409-1",,,N,N,
3843,정보의생명공학대학,정보컴퓨터공학부,컴퓨터공학전공,1학년,CB1501013,060,인터넷과웹기초,전공필수,3,3,0,김태운,35,"화 15:00(75) 201-6308-1, 목 15:00(75) 201-6308-1",,영어,N,N,
3844,정보의생명공학대학,정보컴퓨터공학부,컴퓨터공학전공,1학년,CB1501013,061,인터넷과웹기초,전공필수,3,3,0,김은영,35,"월 15:00(75) 201-6409, 수 15:00(75) 201-6409",,,N,N,
3845,정보의생명공학대학,정보컴퓨터공학부,컴퓨터공학전공,1학년,CB1501013,062,인터넷과웹기초,전공필수,3,3,0,최성기,35,"월 10:30(75) 201-6308-1, 수 10:30(75) 201-6308-1",,,N,N,
3846,정보의생명공학대학,정보컴퓨터공학부,컴퓨터공학전공,1학년,CB1501013,063,인터넷과웹기초,전공필수,3,3,0,최성기,35,"월 15:00(75) 201-6408, 수 15:00(75) 201-6408",,,N,N,
3847,정보의생명공학대학,정보컴퓨터공학부,컴퓨터공학전공,1학년,CB1501005,059,일반물리학(I),전공기초,3,3,0,문한섭,50,"월 09:00(75) 201-6203, 수 09:00(75) 201-6203",,,N,N,
3848,정보의생명공학대학,정보컴퓨터공학부,컴퓨터공학전공,1학년,CB1501005,060,일반물리학(I),전공기초,3,3,0,김병주,50,"월 09:00(75) 201-6514, 수 09:00(75) 201-6514",,,N,N,
3849,정보의생명공학대학,정보컴퓨터공학부,컴퓨터공학전공,1학년,CB1501005,061,일반물리학(I),전공기초,3,3,0,천미연,50,"월 13:30(75) 201-6514, 수 13:30(75) 201-6514",,,N,N,
3850,정보의생명공학대학,정보컴퓨터공학부,컴퓨터공학전공,1학년,CB1501007,001,컴퓨터및프로그래밍입문,전공기초,4,4,0,염근혁,35,"화 10:30(100) 201-6409-1, 목 10:30(100) 201-6409-1",,,N,N,
3851,정보의생명공학대학,정보컴퓨터공학부,컴퓨터공학전공,1학년,CB1501007,002,컴퓨터및프로그래밍입문,전공기초,4,4,0,우균,35,"화 10:30(100) 201-6408, 목 10:30(100) 201-6408",,영어,N,N,
